"Date","Open","High","Low","Close"
"01 Apr 2019","3372.85","3445.90","3369.00","3384.85"
"29 Mar 2019","3367.45","3395.50","3323.45","3339.35"
"28 Mar 2019","3240.05","3492.70","3231.50","3346.25"
"27 Mar 2019","3200.00","3248.70","3189.00","3229.40"
"26 Mar 2019","3093.50","3195.65","3093.05","3178.95"
"25 Mar 2019","3081.50","3093.70","3065.45","3082.60"
"22 Mar 2019","3202.35","3219.20","3113.15","3124.20"
"20 Mar 2019","3177.70","3198.05","3144.50","3190.05"
"19 Mar 2019","3132.80","3213.45","3123.10","3176.30"
"18 Mar 2019","3105.80","3133.05","3072.00","3117.90"
"15 Mar 2019","3051.20","3129.60","3050.80","3098.95"
"14 Mar 2019","3063.20","3067.35","3024.90","3041.90"
"13 Mar 2019","3010.45","3059.35","2972.80","3050.60"
"12 Mar 2019","3031.55","3041.10","2987.20","3001.25"
"11 Mar 2019","2972.80","3018.55","2960.60","3006.95"
"08 Mar 2019","2951.75","2973.80","2926.15","2937.30"
"07 Mar 2019","2921.30","2962.35","2899.25","2952.05"
"06 Mar 2019","2903.75","2953.35","2895.80","2911.05"
"05 Mar 2019","2826.10","2907.60","2821.25","2895.80"
"01 Mar 2019","2776.85","2842.65","2773.00","2832.00"
"28 Feb 2019","2745.70","2775.25","2745.70","2760.80"
"27 Feb 2019","2746.45","2795.45","2728.05","2743.85"
"26 Feb 2019","2737.80","2749.60","2690.50","2729.70"
"25 Feb 2019","2782.00","2783.00","2752.20","2770.95"
"22 Feb 2019","2754.20","2788.20","2748.70","2777.40"
"21 Feb 2019","2787.95","2788.05","2751.15","2756.25"
"20 Feb 2019","2711.00","2748.30","2711.00","2742.65"
"19 Feb 2019","2670.90","2745.30","2666.05","2696.30"
"18 Feb 2019","2705.65","2718.45","2650.65","2660.80"
"15 Feb 2019","2763.05","2763.05","2678.45","2694.40"
"14 Feb 2019","2739.00","2754.30","2709.70","2748.80"
"13 Feb 2019","2811.60","2813.65","2728.00","2740.80"
"12 Feb 2019","2847.40","2867.30","2793.40","2799.60"
"11 Feb 2019","2895.35","2895.45","2841.35","2845.40"
"08 Feb 2019","2922.45","2924.35","2872.25","2895.80"
"07 Feb 2019","2955.40","3002.20","2930.45","2940.60"
"06 Feb 2019","2922.95","2958.40","2886.60","2951.50"
"05 Feb 2019","2922.35","2944.80","2890.30","2910.20"
"04 Feb 2019","2914.55","2927.55","2861.40","2916.75"
"01 Feb 2019","3058.60","3100.95","2904.65","2931.45"
"31 Jan 2019","3000.10","3035.95","2967.50","3025.80"
"30 Jan 2019","2932.85","2991.75","2916.05","2976.40"
"29 Jan 2019","2896.90","2968.60","2879.00","2920.40"
"28 Jan 2019","2955.55","2965.75","2872.45","2903.55"
"25 Jan 2019","3006.90","3021.05","2928.25","2950.65"
"24 Jan 2019","2977.15","3008.35","2964.45","2991.70"
"23 Jan 2019","3016.30","3039.75","2965.25","2975.00"
"22 Jan 2019","3045.55","3048.10","2998.40","3013.45"
"21 Jan 2019","3093.30","3100.90","3032.40","3043.45"
"18 Jan 2019","3131.90","3140.30","3076.05","3083.95"
"17 Jan 2019","3177.80","3182.00","3099.15","3120.40"
"16 Jan 2019","3161.85","3207.70","3154.45","3170.00"
"15 Jan 2019","3160.85","3174.65","3144.40","3151.10"
"14 Jan 2019","3144.00","3177.10","3125.95","3145.25"
"11 Jan 2019","3189.50","3195.95","3144.35","3160.00"
"10 Jan 2019","3183.95","3208.70","3169.45","3188.85"
"09 Jan 2019","3204.85","3214.50","3143.10","3187.40"
"08 Jan 2019","3105.85","3202.45","3093.15","3195.30"
"07 Jan 2019","3159.15","3164.15","3097.80","3109.10"
"04 Jan 2019","3066.10","3133.50","3054.05","3125.10"
"03 Jan 2019","3087.65","3092.15","3044.70","3054.15"
"02 Jan 2019","3133.65","3164.30","3068.25","3077.50"
"01 Jan 2019","3105.00","3148.60","3072.25","3137.20"
"31 Dec 2018","3103.15","3112.05","3084.55","3088.00"
"28 Dec 2018","3064.55","3099.05","3063.60","3079.90"
"27 Dec 2018","3091.20","3097.75","3043.20","3048.75"
"26 Dec 2018","3042.85","3071.65","2982.20","3062.15"
"24 Dec 2018","3049.95","3061.15","3017.65","3045.70"
"21 Dec 2018","3053.65","3080.05","3022.25","3034.45"
"20 Dec 2018","3085.95","3120.15","3039.60","3050.30"
"19 Dec 2018","3039.85","3117.30","3039.80","3106.25"
