"Date","Open","High","Low","Close"
"28 Nov 2018","11200.55","11247.15","11187.80","11222.85"
"27 Nov 2018","11094.50","11190.90","11088.40","11173.30"
"26 Nov 2018","11048.65","11132.60","11005.60","11124.35"
"22 Nov 2018","11084.15","11126.55","10972.85","10994.20"
"21 Nov 2018","11038.90","11122.95","11011.05","11087.80"
"20 Nov 2018","11098.50","11111.00","11019.25","11043.15"
"19 Nov 2018","11183.15","11184.70","11095.60","11128.60"
"16 Nov 2018","11089.30","11170.30","11069.75","11140.05"
"15 Nov 2018","10946.85","11071.35","10880.35","11055.20"
"14 Nov 2018","10943.00","10978.95","10888.15","10934.95"
"13 Nov 2018","10712.00","10879.90","10694.25","10867.60"
"12 Nov 2018","10887.25","10943.65","10736.25","10757.00"
"09 Nov 2018","10874.75","10897.30","10773.95","10874.60"
"07 Nov 2018","10880.25","10885.65","10841.95","10860.80"
"06 Nov 2018","10853.00","10903.40","10776.85","10800.25"
"05 Nov 2018","10860.50","10865.00","10769.95","10840.45"
"02 Nov 2018","10777.85","10938.25","10755.30","10864.95"
"01 Nov 2018","10703.20","10747.05","10621.95","10684.85"
"31 Oct 2018","10414.50","10652.80","10336.80","10639.95"
"30 Oct 2018","10467.75","10541.65","10351.70","10398.65"
"29 Oct 2018","10337.50","10501.85","10239.15","10472.45"
"26 Oct 2018","10346.90","10373.70","10233.95","10260.10"
"25 Oct 2018","10373.55","10418.25","10295.30","10341.70"
"24 Oct 2018","10476.30","10495.15","10336.95","10464.85"
"23 Oct 2018","10226.05","10388.25","10225.35","10321.70"
"22 Oct 2018","10447.05","10477.90","10313.90","10336.05"
"19 Oct 2018","10337.40","10468.70","10228.65","10284.25"
"17 Oct 2018","10729.60","10754.40","10388.15","10416.60"
"16 Oct 2018","10557.00","10680.95","10518.35","10628.25"
"15 Oct 2018","10584.40","10609.05","10443.10","10545.05"
"12 Oct 2018","10369.25","10567.75","10352.80","10537.55"
"11 Oct 2018","10203.85","10358.90","10192.20","10266.90"
