"Date","Open","High","Low","Close"
"15 Jun 2020","29187.50","29215.85","28591.15","28701.80"
"12 Jun 2020","28356.65","29227.25","28319.10","29145.60"
"11 Jun 2020","29552.10","29698.95","29045.65","29092.45"
"10 Jun 2020","29645.20","29770.75","29379.90","29503.20"
"09 Jun 2020","29507.25","30117.65","29455.05","29524.90"
"08 Jun 2020","29891.30","29891.30","29447.55","29502.15"
"05 Jun 2020","29789.35","29802.75","29428.25","29542.00"
"04 Jun 2020","29573.25","29725.15","29311.30","29621.55"
"03 Jun 2020","29704.10","29887.80","29431.50","29527.00"
"02 Jun 2020","29751.55","29752.05","29326.20","29359.85"
"01 Jun 2020","29579.45","30023.35","29483.50","29571.30"
"29 May 2020","28374.75","29384.90","28297.90","29296.95"
"28 May 2020","28223.10","28524.25","28096.75","28451.60"
"27 May 2020","28226.25","28296.10","27742.25","28222.40"
"26 May 2020","28071.70","28403.75","27957.60","28122.30"
"22 May 2020","27843.25","28051.25","27658.10","27786.10"
"21 May 2020","27366.50","27967.00","27207.45","27887.10"
"20 May 2020","26995.10","27428.25","26935.65","27290.35"
"19 May 2020","26895.20","26987.65","26731.45","26895.75"
"18 May 2020","27057.50","27092.50","26653.95","26694.65"
"15 May 2020","26969.40","27028.95","26795.85","26958.65"
"14 May 2020","26618.10","27090.80","26587.00","26933.65"
"13 May 2020","27761.90","27765.90","26680.75","26746.50"
"12 May 2020","26571.05","26913.65","26321.90","26857.15"
"11 May 2020","26895.65","27149.05","26608.20","26667.80"
"08 May 2020","26809.40","26809.40","26598.05","26759.80"
"07 May 2020","26402.25","26445.10","25984.00","26254.55"
"06 May 2020","27061.50","27062.10","26373.95","26630.20"
"05 May 2020","27815.70","28011.75","27065.85","27138.60"
"04 May 2020","28197.45","28235.45","27544.75","27599.00"
"30 Apr 2020","29078.45","29078.45","28460.05","28669.30"
"29 Apr 2020","28887.50","28932.35","28608.25","28665.00"
"28 Apr 2020","29208.90","29233.40","28636.00","28778.15"
"27 Apr 2020","28805.20","29101.65","28771.60","29052.55"
"24 Apr 2020","28736.45","29008.90","28591.20","28636.70"
"23 Apr 2020","29278.45","29698.35","28689.60","28786.25"
"22 Apr 2020","28453.35","29264.25","28197.10","29185.15"
"21 Apr 2020","28134.30","28791.20","28063.30","28480.60"
"20 Apr 2020","29490.25","29490.25","28542.30","28598.10"
"17 Apr 2020","30202.75","30202.75","29092.35","29202.35"
"16 Apr 2020","29563.45","30023.00","29233.10","29512.30"
"15 Apr 2020","28979.60","29865.35","28880.60","29686.95"
"13 Apr 2020","28913.30","28963.05","28357.75","28509.85"
"09 Apr 2020","29500.75","29501.20","28764.25","28953.20"
"08 Apr 2020","28600.25","29817.60","28397.35","28839.90"
"07 Apr 2020","27491.60","28823.50","27272.90","28745.30"
"03 Apr 2020","26716.50","27180.75","26114.20","26537.75"
"01 Apr 2020","27346.95","27683.90","26197.05","26358.80"
"31 Mar 2020","26472.75","27406.20","26038.80","27319.20"
"30 Mar 2020","25218.50","26164.10","25159.85","25831.55"
"27 Mar 2020","26382.25","26557.70","25301.80","25740.45"
"26 Mar 2020","24727.15","26091.05","24295.60","25680.10"
"25 Mar 2020","23804.85","24695.25","23646.70","24471.70"
"24 Mar 2020","24123.30","24584.85","23390.45","23935.30"
"23 Mar 2020","23950.55","24373.55","23082.20","23184.05"
"20 Mar 2020","24198.20","26113.70","24198.20","25931.60"
"19 Mar 2020","23695.90","24382.00","22699.05","23970.75"
"18 Mar 2020","25269.25","25392.65","24047.00","24186.50"
"17 Mar 2020","24850.50","25677.55","24598.20","24929.85"
"16 Mar 2020","25586.40","25624.35","24492.70","24707.65"
"13 Mar 2020","24896.85","26935.00","23420.40","26208.00"
"12 Mar 2020","27305.85","27319.60","25716.20","26083.00"
"11 Mar 2020","27697.95","28256.90","27639.30","28078.75"
"09 Mar 2020","28466.25","28530.45","27841.30","28056.50"
"06 Mar 2020","28988.20","29201.75","28689.45","28937.00"
"05 Mar 2020","29333.25","29844.10","29332.05","29530.50"
"04 Mar 2020","29563.15","29604.70","28873.35","29223.75"
"03 Mar 2020","29350.45","29539.50","29119.50","29406.20"
"02 Mar 2020","29610.15","29913.10","28911.50","29138.90"
"28 Feb 2020","29468.40","29578.50","29151.80","29310.25"
"27 Feb 2020","29993.40","30012.60","29622.25","29981.20"
"26 Feb 2020","30155.10","30231.75","29851.20","29965.55"
"25 Feb 2020","30295.80","30580.25","30145.10","30173.20"
"24 Feb 2020","30545.50","30590.00","30108.40","30147.60"
"20 Feb 2020","30807.75","30904.45","30585.20","30636.25"
"19 Feb 2020","30529.40","30888.90","30440.35","30835.00"
"18 Feb 2020","30463.00","30471.35","30076.65","30360.60"
"17 Feb 2020","30660.35","30788.60","30451.10","30481.05"
"14 Feb 2020","31036.90","31205.90","30556.30","30646.75"
"13 Feb 2020","30968.35","31066.60","30817.55","31039.30"
"12 Feb 2020","30494.95","31084.45","30488.45","30986.25"
"11 Feb 2020","30856.25","30871.15","30375.35","30414.55"
"10 Feb 2020","30863.70","30872.15","30496.55","30528.45"
"07 Feb 2020","30806.50","30930.00","30724.05","30809.50"
"06 Feb 2020","31055.40","31158.65","30590.25","30736.60"
"05 Feb 2020","30885.20","30984.50","30736.05","30934.40"
"04 Feb 2020","30614.05","30857.05","30467.00","30744.00"
"03 Feb 2020","30049.30","30702.95","29833.05","30435.30"
"01 Feb 2020","30865.05","31140.00","30016.40","30196.65"
"31 Jan 2020","31099.25","31108.60","30729.60","30775.30"
"30 Jan 2020","31419.20","31438.35","30849.85","30936.45"
"29 Jan 2020","31150.45","31506.55","31132.20","31426.25"
"28 Jan 2020","31210.55","31234.10","31007.20","31027.05"
"27 Jan 2020","31373.25","31450.35","31110.55","31149.70"
"24 Jan 2020","31223.05","31526.95","31173.80","31474.90"
"23 Jan 2020","31147.00","31257.15","30995.30","31226.90"
"22 Jan 2020","31270.70","31275.60","31024.40","31153.15"
"21 Jan 2020","31358.35","31362.85","31105.50","31145.95"
"20 Jan 2020","31369.65","31546.80","31368.10","31426.75"
"17 Jan 2020","31372.25","31490.75","31305.65","31371.45"
"16 Jan 2020","31255.90","31507.70","31210.95","31338.20"
"15 Jan 2020","31133.40","31273.05","31006.30","31237.10"
"14 Jan 2020","30798.55","31179.30","30690.70","31145.40"
"13 Jan 2020","30455.75","30735.45","30443.50","30713.45"
"10 Jan 2020","30244.55","30393.20","30183.80","30370.45"
"09 Jan 2020","30071.40","30170.65","30035.30","30123.60"
"08 Jan 2020","29685.15","29932.80","29660.10","29893.20"
"07 Jan 2020","29903.05","30049.35","29841.15","29861.80"
"06 Jan 2020","30024.75","30049.30","29765.15","29799.30"
"03 Jan 2020","30302.15","30306.05","30050.75","30109.25"
"02 Jan 2020","30271.30","30357.30","30220.05","30266.20"
"01 Jan 2020","30202.75","30251.20","30119.10","30234.25"
"31 Dec 2019","30254.75","30309.35","30098.10","30121.50"
"30 Dec 2019","30206.40","30367.75","30163.50","30225.35"
"27 Dec 2019","30147.40","30172.40","30063.60","30145.45"
"26 Dec 2019","30218.85","30264.10","30040.65","30063.55"
"24 Dec 2019","30241.95","30302.20","30132.65","30197.55"
"23 Dec 2019","30392.15","30548.50","30173.75","30217.95"
"20 Dec 2019","30372.15","30443.95","30152.80","30356.35"
"19 Dec 2019","30341.05","30515.80","30303.70","30386.10"
"18 Dec 2019","30186.85","30331.90","29964.80","30291.05"
"17 Dec 2019","30115.65","30334.8","30084.35","30182.05"
"16 Dec 2019","30459.80","30523.35","30008.25","30043.10"
"13 Dec 2019","30380.00","30489.25","30245.85","30426.25"
"12 Dec 2019","30155.60","30351.80","30135.15","30227.95"
"11 Dec 2019","30072.8","30250.15","29985.4","30102.45"
"10 Dec 2019","30424","30431.75","30024.25","30059.00"
"09 Dec 2019","30562","30574.5","30298.7","30375.00"
"06 Dec 2019","30854.75","30883.50","30482.50","30536.45"
"05 Dec 2019","30739.6","30833.8","30665.05","30795.10"
"04 Dec 2019","30629.85","30771.45","30543.1","30705.55"
"03 Dec 2019","30898.2","30983.85","30603.2","30677.50"
"02 Dec 2019","30977.00","31018.55","30823.05","30889.50"
"29 Nov 2019","31243.25","31260.60","30892.10","30975.50"
"28 Nov 2019","31277.60","31290.30","31101.10","31263.40"
"27 Nov 2019","31120.40","31256.10","31096.35","31221.95"
"26 Nov 2019","31137.80","31281.00","30912.10","31055.35"
"25 Nov 2019","30798.90","31127.85","30783.15","31085.60"
"22 Nov 2019","30964.15","31066.85","30745.15","30809.55"
"21 Nov 2019","31128.75","31128.75","30839.45","30893.55"
"20 Nov 2019","31009.30","31210.90","30786.30","31089.35"
"19 Nov 2019","31241.10","31248.60","30924.75","30972.95"
"18 Nov 2019","31342.95","31422.35","31076.65","31165.25"
"15 Nov 2019","31447.15","31624.20","31235.30","31289.70"
"14 Nov 2019","31587.00","31602.35","31347.65","31439.45"
"13 Nov 2019","31913.90","31999.95","31525.15","31582.45"
"11 Nov 2019","31928.40","32061.30","31751.65","31802.55"
"08 Nov 2019","32489.55","32551.45","31907.40","31947.50"
"07 Nov 2019","32587.80","32608.05","32340.75","32535.90"
"06 Nov 2019","32360.60","32543.05","32181.90","32393.00"
"05 Nov 2019","32257.00","32390.05","32064.75","32361.45"
"04 Nov 2019","32541.10","32644.90","32228.30","32255.70"
"01 Nov 2019","32396.1","32591.3","32338.25","32449.85"
"31 Oct 2019","32310.10","32533.75","32208.10","32319.75"
"30 Oct 2019","32229.85","32385.95","32039.80","32274.10"
"29 Oct 2019","31828.70","31995.10","31526.70","31950.75"
"27 Oct 2019","31879.85","31918.35","31758.40","31803.45"
"25 Oct 2019","32172.15","32176.40","31589.60","31685.60"
"24 Oct 2019","32026.20","32089.75","31649.05","31752.80"
"23 Oct 2019","31739.70","31939.45","31643.55","31899.55"
"22 Oct 2019","31462.40","31842.80","31453.05","31659.40"
"18 Oct 2019","31313.05","31544.20","31227.25","31501.45"
"17 Oct 2019","30928.50","31358.55","30889.30","31331.90"
"16 Oct 2019","30945.60","30980.25","30754.40","30899.00"
"15 Oct 2019","30783.50","31059.60","30687.85","30927.90"
"14 Oct 2019","30585.50","30699.90","30493.10","30591.00"
"11 Oct 2019","30222.90","30498.25","30102.25","30416.20"
"10 Oct 2019","30245.80","30323.25","30071.45","30147.20"
"09 Oct 2019","30249.55","30370.95","30022.80","30269.15"
"07 Oct 2019","30347.15","30527.45","30151.80","30218.10"
"04 Oct 2019","30921.45","30991.75","30300.00","30327.15"
"03 Oct 2019","30819.60","30831.20","30567.95","30791.00"
"01 Oct 2019","31130.25","31341.75","30717.35","30801.35"
"30 Sep 2019","31089.20","31193.35","30745.85","31134.50"
"27 Sep 2019","30977.00","31343.00","30952.85","31026.00"
"26 Sep 2019","30914.75","31185.50","30760.85","31027.70"
"25 Sep 2019","31249.15","31281.75","30810.95","30925.95"
"24 Sep 2019","31197.65","31401.05","30939.65","31312.40"
"23 Sep 2019","30449.3","31813.8","30449.3","31120.10"
"20 Sep 2019","28660.35","30003.6","28500.8","29835.35"
"19 Sep 2019","28794.80","28814.70","28529.05","28575.60"
"18 Sep 2019","28764.90","28821.20","28514.45","28752.15"
"17 Sep 2019","28768.50","28903.00","28641.60","28675.30"
"16 Sep 2019","28496.45","28796.45","28449.35","28751.75"
"13 Sep 2019","28614.65","28678.00","28503.45","28592.05"
"12 Sep 2019","28824.40","28881.90","28534.10","28575.20"
"11 Sep 2019","28830.90","28909.65","28708.75","28759.35"
"09 Sep 2019","28679.75","28971.00","28616.95","28845.65"
"06 Sep 2019","28751.30","28851.70","28609.30","28649.75"
"05 Sep 2019","28693.45","28879.25","28612.75","28710.00"
"04 Sep 2019","28812.90","28989.60","28503.00","28725.65"
"03 Sep 2019","29116.45","29142.30","28712.70","28766.90"
"30 Aug 2019","28869.95","29318.20","28676.00","29257.35"
"29 Aug 2019","28707.85","28930.35","28626.80","28751.80"
"28 Aug 2019","28873.40","28978.45","28598.75","28815.00"
"27 Aug 2019","28813.05","29079.70","28735.20","28927.25"
"26 Aug 2019","28526.95","28779.00","28115.05","28707.80"
"23 Aug 2019","28349.50","28422.00","28099.15","28257.10"
"22 Aug 2019","28422.80","28746.40","28342.50","28396.15"
"21 Aug 2019","28704.30","28720.70","28337.55","28399.10"
"20 Aug 2019","28861.05","28872.85","28592.55","28669.85"
"19 Aug 2019","28950.10","29204.10","28795.85","28837.50"
"16 Aug 2019","28822.50","28965.95","28567.35","28889.95"
